陕西,咸阳,陕西,西安,"[2130.0, 360.0, 5274.0, 4514.15, 5635.0, 5124.0, 5870.0, 5645.0, 5090.0, 6045.0, 3854.0, 4155.0, 1414.0, 1875.0, 1713.0, 5400.0, 7916.0, 4784.0, 0]","[868.1799999999997, 404.20000000000005, 3622.490000000003, 3466.139999999999, 3194.340000000002, 3172.7200000000007, 2893.0900000000006, 3465.820000000002, 3544.1800000000026, 4612.980000000003, 3087.16, 3037.940000000001, 1102.9599999999996, 1154.6299999999999, 1184.45, 3638.440000000002, 4666.470000000004, 3549.0100000000016, 0]"
陕西,咸阳,河南,濮阳,"[0, 0, 36.0, 0, 130.0, 0, 0, 0, 20.0, 30.0, 80.0, 10.0, 0, 25.0, 10.0, 11.0, 0, 30.0, 0]","[0, 0, 66.0, 0, 158.9, 0, 0, 0, 9.5, 30.0, 97.7, 19.6, 0, 1.4, 5.25, 10.5, 0, 8.0, 0]"
陕西,咸阳,河南,新乡,"[0, 0, 38.0, 66.0, 145.0, 165.0, 0, 0, 0, 0, 0, 170.0, 0, 0, 0, 30.0, 96.0, 150.0, 0]","[0, 0, 41.4, 122.6, 212.60000000000002, 152.7, 0, 0, 0, 0, 0, 227.20000000000002, 0, 0, 0, 7.3, 49.3, 147.8, 0]"
陕西,咸阳,山西,晋中,"[0, 0, 226.0, 0, 0, 0, 0, 20.0, 30.0, 0, 20.0, 20.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 198.65, 0, 0, 0, 0, 46.0, 22.0, 0, 59.0, 55.3, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,河南,平顶山,"[0, 0, 64.0, 159.0, 62.0, 80.0, 30.0, 85.0, 50.0, 0, 10.0, 175.0, 0, 60.0, 0, 0, 185.0, 40.0, 0]","[0, 0, 51.0, 190.0, 72.48, 115.9, 16.0, 50.7, 41.0, 0, 20.2, 158.0, 0, 65.5, 0, 0, 149.7, 18.1, 0]"
陕西,咸阳,西藏,拉萨,"[0, 0, 32.0, 30.0, 40.0, 40.0, 240.0, 35.0, 30.0, 10.0, 102.0, 110.0, 0, 0, 0, 70.0, 116.0, 602.0, 0]","[0, 0, 22.3, 32.5, 40.4, 29.7, 247.20000000000002, 17.3, 32.5, 14.7, 250.95, 128.85, 0, 0, 0, 163.4, 104.8, 691.0500000000001, 0]"
陕西,咸阳,新疆,伊犁,"[0, 0, 0, 35.0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.0, 0, 0, 0]","[0, 0, 0, 25.8, 0, 19.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.5, 0, 0, 0]"
陕西,咸阳,河南,周口,"[0, 0, 0, 50.0, 60.0, 0, 0, 0, 0, 0, 0, 25.0, 0, 0, 0, 40.0, 64.0, 0, 0]","[0, 0, 0, 52.099999999999994, 49.3, 0, 0, 0, 0, 0, 0, 10.5, 0, 0, 0, 22.0, 46.0, 0, 0]"
陕西,咸阳,河南,洛阳,"[0, 0, 0, 91.0, 192.0, 340.0, 120.0, 90.0, 410.0, 106.0, 300.0, 300.0, 140.0, 245.0, 50.0, 490.0, 1184.0, 375.0, 0]","[0, 0, 0, 168.0, 179.23000000000002, 253.36, 66.09, 82.06, 465.65, 85.3, 292.49, 301.3, 119.4, 197.94, 40.1, 583.9999999999998, 785.4399999999996, 309.57, 0]"
陕西,咸阳,青海,海西,"[0, 0, 0, 10.0, 0, 0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 15.2, 0, 0, 0, 0, 27.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,河南,漯河,"[0, 0, 0, 0, 30.0, 0, 0, 0, 30.0, 0, 10.0, 25.0, 0, 0, 0, 0, 0, 10.5, 0]","[0, 0, 0, 0, 32.1, 0, 0, 0, 25.6, 0, 10.3, 16.2, 0, 0, 0, 0, 0, 13.25, 0]"
陕西,咸阳,河南,安阳,"[0, 0, 0, 0, 100.0, 0, 0, 0, 0, 0, 20.0, 25.0, 0, 0, 15.0, 60.0, 230.0, 90.0, 0]","[0, 0, 0, 0, 107.60000000000001, 0, 0, 0, 0, 0, 24.799999999999997, 24.68, 0, 0, 10.26, 50.5, 197.11, 61.24999999999999, 0]"
陕西,咸阳,河南,商丘,"[0, 0, 0, 0, 120.0, 110.0, 0, 0, 0, 0, 0, 60.0, 0, 0, 0, 0, 128.0, 32.0, 0]","[0, 0, 0, 0, 105.4, 76.6, 0, 0, 0, 0, 0, 79.8, 0, 0, 0, 0, 127.56, 32.3, 0]"
陕西,咸阳,河南,南阳,"[0, 0, 0, 0, 20.0, 235.0, 30.0, 45.0, 0, 44.0, 65.0, 145.0, 60.0, 0, 0, 75.0, 128.0, 205.0, 0]","[0, 0, 0, 0, 29.2, 261.1, 4.0, 28.9, 0, 56.3, 78.57, 196.9, 77.6, 0, 0, 72.92, 92.4, 161.42, 0]"
陕西,咸阳,河南,焦作,"[0, 0, 0, 0, 60.0, 212.5, 180.0, 0, 0, 0, 0, 50.0, 0, 0, 20.0, 80.0, 254.0, 122.0, 0]","[0, 0, 0, 0, 72.9, 226.0, 172.9, 0, 0, 0, 0, 82.2, 0, 0, 6.2, 37.8, 191.68, 84.2, 0]"
陕西,咸阳,西藏,那曲,"[0, 0, 0, 0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 26.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,新疆,克拉玛依,"[0, 0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 6.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,河南,三门峡,"[0, 0, 0, 0, 0, 65.0, 155.0, 140.0, 0, 136.0, 10.0, 85.0, 0, 0, 0, 50.0, 40.0, 20.0, 0]","[0, 0, 0, 0, 0, 69.24, 158.2, 72.2, 0, 135.44, 13.3, 195.9, 0, 0, 0, 78.0, 28.59, 19.96, 0]"
陕西,咸阳,河南,鹤壁,"[0, 0, 0, 0, 0, 30.0, 30.0, 0, 20.0, 10.0, 0, 25.0, 0, 0, 0, 20.0, 126.0, 70.0, 0]","[0, 0, 0, 0, 0, 32.8, 31.0, 0, 19.6, 19.6, 0, 27.0, 0, 0, 0, 36.9, 126.9, 62.55, 0]"
陕西,咸阳,青海,海东,"[0, 0, 0, 0, 0, 12.5, 0, 30.0, 0, 30.0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0]","[0, 0, 0, 0, 0, 7.7, 0, 31.5, 0, 27.9, 0, 0, 0, 0, 0, 29.0, 0, 0, 0]"
陕西,咸阳,新疆,哈密,"[0, 0, 0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 32.0, 0, 0]","[0, 0, 0, 0, 0, 32.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.0, 31.5, 0, 0]"
陕西,咸阳,甘肃,金昌,"[0, 0, 0, 0, 0, 40.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 32.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,西藏,林芝,"[0, 0, 0, 0, 0, 0, 55.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 50.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,太原,"[0, 0, 0, 0, 0, 0, 0, 55.0, 430.0, 477.0, 949.0, 565.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 89.2, 494.9, 449.08, 1346.02, 620.7, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,晋城,"[0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 50.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 30.0, 0, 0, 0, 30.6, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,运城,"[0, 0, 0, 0, 0, 0, 0, 0, 50.0, 0, 270.0, 310.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 56.9, 0, 196.0, 304.25, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,吕梁,"[0, 0, 0, 0, 0, 0, 0, 0, 30.0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 31.5, 0, 26.9, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,宁夏,吴忠,"[0, 0, 0, 0, 0, 0, 0, 0, 35.0, 0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 48.45, 0, 17.22, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,临汾,"[0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 28.5, 0, 0, 73.19999999999999, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,宁夏,固原,"[0, 0, 0, 0, 0, 0, 0, 0, 15.0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 10.7, 0, 0, 0, 0, 0, 0, 0, 0, 19.0, 0]"
陕西,咸阳,青海,玉树,"[0, 0, 0, 0, 0, 0, 0, 0, 60.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 45.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,甘肃,定西,"[0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 10.0, 0, 0, 0, 0, 0, 32.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 21.6, 0, 5.6, 0, 0, 0, 0, 0, 31.5, 0, 0]"
陕西,咸阳,新疆,和田,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 15.0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 22.0, 0, 0, 0, 0, 0, 0, 0, 9.8, 0]"
陕西,咸阳,湖北,襄阳,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 64.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 50.5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,湖北,十堰,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 32.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 13.8, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,河南,信阳,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 64.0, 70.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 40.5, 115.95, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,湖南,岳阳,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 8.5, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,大同,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 7.2, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,广东,惠州,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 40.0, 0, 0, 0, 0, 20.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 5.0, 0, 0, 0, 0, 16.0, 0, 0, 0]"
陕西,咸阳,贵州,黔西南,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山西,长治,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101.67, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,安徽,芜湖,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,江苏,徐州,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.0, 0, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,河南,驻马店,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 30.0, 90.0, 0, 15.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.2, 0, 0, 0, 31.0, 33.5, 0, 14.7, 0]"
陕西,咸阳,云南,昆明,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 40.0, 0, 40.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.0, 52.0, 0, 48.0, 0, 0, 0, 0]"
陕西,咸阳,贵州,贵阳,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.4, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,山东,烟台,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31.8, 0, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,江苏,常州,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.68, 0, 0, 0, 0, 0, 0]"
陕西,咸阳,湖北,荆州,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0, 0, 0, 0]"
陕西,咸阳,新疆,石河子市,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.5, 0, 0, 0]"
陕西,咸阳,河南,济源,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104.77, 0, 0]"
陕西,咸阳,新疆,喀什,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.0, 0]"
陕西,咸阳,西藏,山南,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.0, 0]"
